user_id,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,release_year
29,0.22580645161290322,0.016129032258064516,0.03225806451612903,0.04838709677419355,0.20967741935483872,0.1693548387096774,0.0,0.46774193548387094,0.0,0.06451612903225806,0.024193548387096774,0.0,0.06451612903225806,0.12903225806451613,0.0967741935483871,0.46774193548387094,0.13709677419354838,0.04032258064516129,1990.9354838709678
30,0.4012345679012346,0.2962962962962963,0.024691358024691357,0.11728395061728394,0.4382716049382716,0.043209876543209874,0.0,0.29012345679012347,0.024691358024691357,0.0,0.0,0.06172839506172839,0.030864197530864196,0.29012345679012347,0.24691358024691357,0.19135802469135801,0.12962962962962962,0.030864197530864196,1992.7654320987654
31,0.12056737588652482,0.0851063829787234,0.0,0.0,0.14893617021276595,0.12056737588652482,0.09929078014184398,0.3546099290780142,0.0,0.12056737588652482,0.014184397163120567,0.06382978723404255,0.23404255319148937,0.2553191489361702,0.09219858156028368,0.19858156028368795,0.05673758865248227,0.0,1977.4822695035461
32,0.3602941176470588,0.23529411764705882,0.03676470588235294,0.03676470588235294,0.3382352941176471,0.09558823529411764,0.0,0.38235294117647056,0.0,0.0,0.04411764705882353,0.0,0.04411764705882353,0.22794117647058823,0.25,0.23529411764705882,0.11764705882352941,0.0,1995.2941176470588
33,0.47191011235955055,0.0449438202247191,0.0,0.0,0.033707865168539325,0.12359550561797752,0.0,0.38202247191011235,0.0,0.0,0.20224719101123595,0.0,0.21348314606741572,0.1797752808988764,0.1797752808988764,0.6292134831460674,0.11235955056179775,0.0,1997.0449438202247
34,0.04938271604938271,0.0,0.0,0.024691358024691357,0.14814814814814814,0.2839506172839506,0.0,0.7037037037037037,0.0,0.06172839506172839,0.024691358024691357,0.012345679012345678,0.1111111111111111,0.18518518518518517,0.0,0.19753086419753085,0.16049382716049382,0.0,1996.962962962963
35,0.4533333333333333,0.13333333333333333,0.0,0.12,0.24,0.09333333333333334,0.0,0.29333333333333333,0.0,0.0,0.0,0.0,0.17333333333333334,0.12,0.06666666666666667,0.48,0.09333333333333334,0.0,1996.96
36,0.18421052631578946,0.06578947368421052,0.0,0.13157894736842105,0.3026315789473684,0.05263157894736842,0.0,0.40789473684210525,0.0,0.0,0.18421052631578946,0.05263157894736842,0.18421052631578946,0.18421052631578946,0.06578947368421052,0.2894736842105263,0.0,0.0,1996.9605263157894
37,0.8653846153846154,0.33653846153846156,0.0,0.0,0.04807692307692308,0.16346153846153846,0.0,0.14423076923076922,0.009615384615384616,0.019230769230769232,0.052884615384615384,0.0,0.019230769230769232,0.1778846153846154,0.28365384615384615,0.46153846153846156,0.09615384615384616,0.0,1991.5096153846155
38,0.24,0.2111111111111111,0.10222222222222223,0.2911111111111111,0.35555555555555557,0.006666666666666667,0.0,0.2,0.02666666666666667,0.011111111111111112,0.12444444444444444,0.12222222222222222,0.024444444444444446,0.1711111111111111,0.08666666666666667,0.17333333333333334,0.051111111111111114,0.011111111111111112,1987.591111111111
39,0.18072289156626506,0.0,0.0,0.0,0.3253012048192771,0.08433734939759036,0.0,0.46987951807228917,0.0,0.060240963855421686,0.08433734939759036,0.10843373493975904,0.13253012048192772,0.1927710843373494,0.0963855421686747,0.3855421686746988,0.0,0.0,1996.987951807229
40,0.19801980198019803,0.04950495049504951,0.0,0.039603960396039604,0.32673267326732675,0.0891089108910891,0.0,0.5445544554455446,0.0,0.0297029702970297,0.009900990099009901,0.0,0.09900990099009901,0.0891089108910891,0.1188118811881188,0.32673267326732675,0.0891089108910891,0.0,1996.960396039604
41,0.23469387755102042,0.10204081632653061,0.04081632653061224,0.05102040816326531,0.37755102040816324,0.07653061224489796,0.0,0.42857142857142855,0.01020408163265306,0.0,0.0,0.030612244897959183,0.04081632653061224,0.23979591836734693,0.18877551020408162,0.19387755102040816,0.23979591836734693,0.030612244897959183,1983.3622448979593
42,0.25513196480938416,0.18475073313782991,0.08504398826979472,0.1348973607038123,0.32404692082111436,0.03372434017595308,0.007331378299120235,0.3533724340175953,0.02785923753665689,0.0,0.02932551319648094,0.08064516129032258,0.02785923753665689,0.2375366568914956,0.15249266862170088,0.19794721407624633,0.060117302052785926,0.016129032258064516,1985.6906158357772
43,0.2329268292682927,0.1329268292682927,0.09634146341463415,0.11585365853658537,0.3975609756097561,0.08292682926829269,0.006097560975609756,0.36585365853658536,0.02195121951219512,0.004878048780487805,0.01951219512195122,0.06951219512195123,0.03902439024390244,0.27926829268292686,0.08536585365853659,0.18170731707317073,0.07804878048780488,0.01707317073170732,1989.6841463414635
44,0.2867513611615245,0.22141560798548093,0.07078039927404718,0.10163339382940109,0.27223230490018147,0.06533575317604355,0.0054446460980036296,0.3448275862068966,0.012704174228675136,0.009074410163339383,0.06896551724137931,0.09437386569872959,0.056261343012704176,0.1560798548094374,0.2595281306715064,0.2177858439201452,0.13611615245009073,0.009074410163339383,1984.1070780399275
45,0.2254335260115607,0.24855491329479767,0.10982658959537572,0.16184971098265896,0.4913294797687861,0.09826589595375723,0.0,0.26011560693641617,0.057803468208092484,0.023121387283236993,0.017341040462427744,0.07514450867052024,0.0,0.20809248554913296,0.1676300578034682,0.15028901734104047,0.07514450867052024,0.0,1994.4335260115606
46,0.2972972972972973,0.10810810810810811,0.02702702702702703,0.06306306306306306,0.09009009009009009,0.18018018018018017,0.0,0.6036036036036037,0.0,0.0,0.04504504504504504,0.02702702702702703,0.14414414414414414,0.32432432432432434,0.10810810810810811,0.2972972972972973,0.1891891891891892,0.0,1994.099099099099
47,0.02197802197802198,0.03296703296703297,0.0,0.03296703296703297,0.1978021978021978,0.14285714285714285,0.03296703296703297,0.5384615384615384,0.0,0.054945054945054944,0.06593406593406594,0.04395604395604396,0.1978021978021978,0.12087912087912088,0.04395604395604396,0.16483516483516483,0.03296703296703297,0.0,1996.8241758241759
48,0.204,0.176,0.012,0.108,0.232,0.108,0.008,0.476,0.036,0.068,0.036,0.056,0.088,0.16,0.124,0.196,0.168,0.02,1976.428
49,0.10745233968804159,0.06932409012131716,0.09878682842287695,0.14038128249566725,0.4055459272097054,0.14038128249566725,0.01386481802426343,0.36221837088388215,0.01559792027729636,0.019064124783362217,0.07452339688041594,0.10051993067590988,0.03986135181975736,0.14211438474870017,0.09878682842287695,0.17504332755632582,0.01733102253032929,0.0,1989.3951473136915
50,0.0,0.0,0.0,0.0,0.10588235294117647,0.18823529411764706,0.058823529411764705,0.6470588235294118,0.0,0.03529411764705882,0.09411764705882353,0.058823529411764705,0.10588235294117647,0.3176470588235294,0.0,0.11764705882352941,0.023529411764705882,0.0,1996.2
51,0.4634146341463415,0.4878048780487805,0.0,0.04878048780487805,0.23170731707317074,0.036585365853658534,0.0,0.3902439024390244,0.0,0.0,0.036585365853658534,0.07317073170731707,0.07317073170731707,0.36585365853658536,0.21951219512195122,0.13414634146341464,0.18292682926829268,0.04878048780487805,1977.5975609756097
52,0.14225941422594143,0.1297071129707113,0.0502092050209205,0.07112970711297072,0.200836820083682,0.0502092050209205,0.0,0.5564853556485355,0.0,0.03765690376569038,0.012552301255230125,0.0502092050209205,0.07112970711297072,0.15481171548117154,0.1297071129707113,0.1506276150627615,0.10460251046025104,0.0,1992.121338912134
53,0.514018691588785,0.3177570093457944,0.0,0.037383177570093455,0.1588785046728972,0.1588785046728972,0.0,0.32710280373831774,0.0,0.0,0.0,0.0,0.0,0.14953271028037382,0.29906542056074764,0.2897196261682243,0.1588785046728972,0.0,1991.0280373831777
54,0.43333333333333335,0.20416666666666666,0.04583333333333333,0.0375,0.1625,0.1375,0.004166666666666667,0.37083333333333335,0.03333333333333333,0.025,0.041666666666666664,0.0,0.12916666666666668,0.1875,0.19166666666666668,0.44583333333333336,0.09166666666666666,0.0,1995.3958333333333
55,0.782608695652174,0.391304347826087,0.0,0.0,0.043478260869565216,0.15942028985507245,0.0,0.21739130434782608,0.0,0.07246376811594203,0.0,0.0,0.014492753623188406,0.13043478260869565,0.3188405797101449,0.4492753623188406,0.2318840579710145,0.0,1992.1884057971015
56,0.3935389133627019,0.23201174743024963,0.09544787077826726,0.12481644640234948,0.39941262848751835,0.041116005873715125,0.0,0.22320117474302498,0.01908957415565345,0.005873715124816446,0.06167400881057269,0.06461086637298091,0.01762114537444934,0.19383259911894274,0.22026431718061673,0.2173274596182085,0.07342143906020558,0.02936857562408223,1989.3582966226138
57,0.29380053908355797,0.16711590296495957,0.04582210242587601,0.11590296495956873,0.431266846361186,0.07547169811320754,0.0,0.2398921832884097,0.0215633423180593,0.0,0.018867924528301886,0.026954177897574125,0.018867924528301886,0.1347708894878706,0.1752021563342318,0.2398921832884097,0.1078167115902965,0.0,1993.2156334231806
58,0.15736040609137056,0.1065989847715736,0.038917089678511,0.0338409475465313,0.3790186125211506,0.08629441624365482,0.04060913705583756,0.4433164128595601,0.008460236886632826,0.015228426395939087,0.015228426395939087,0.015228426395939087,0.05245346869712352,0.21996615905245348,0.1218274111675127,0.18781725888324874,0.077834179357022,0.008460236886632826,1988.3434856175973
59,0.20026613439787092,0.1164337990685296,0.030605455755156354,0.05854956753160346,0.25948103792415167,0.06786427145708583,0.011976047904191617,0.4550898203592814,0.012641383898868928,0.03260146373918829,0.07318695941450433,0.04324683965402528,0.04258150365934797,0.1936127744510978,0.10711909514304724,0.19693945442448438,0.09381237524950099,0.029940119760479042,1983.2069194943447
60,0.1976470588235294,0.13294117647058823,0.023529411764705882,0.07882352941176471,0.23294117647058823,0.03764705882352941,0.0,0.42,0.021176470588235293,0.03764705882352941,0.058823529411764705,0.07529411764705882,0.08,0.17058823529411765,0.14705882352941177,0.18588235294117647,0.12470588235294118,0.023529411764705882,1971.9411764705883
61,0.3064516129032258,0.11290322580645161,0.0,0.0967741935483871,0.24193548387096775,0.03225806451612903,0.0,0.3870967741935484,0.0,0.0,0.0,0.0,0.1935483870967742,0.16129032258064516,0.08064516129032258,0.41935483870967744,0.04838709677419355,0.0,1997.0806451612902
62,0.2689295039164491,0.17754569190600522,0.022193211488250653,0.06005221932114883,0.2545691906005222,0.06788511749347259,0.007832898172323759,0.49869451697127937,0.015665796344647518,0.013054830287206266,0.030026109660574413,0.04699738903394256,0.033942558746736295,0.23368146214099217,0.16579634464751958,0.1906005221932115,0.12924281984334204,0.006527415143603133,1989.1083550913838
63,0.14482758620689656,0.07931034482758621,0.04482758620689655,0.06206896551724138,0.3482758620689655,0.03793103448275862,0.017241379310344827,0.4689655172413793,0.0,0.010344827586206896,0.010344827586206896,0.027586206896551724,0.05172413793103448,0.22413793103448276,0.0896551724137931,0.2,0.05517241379310345,0.0,1995.5137931034483
64,0.29707112970711297,0.1896792189679219,0.03765690376569038,0.08786610878661087,0.27475592747559274,0.08507670850767085,0.02092050209205021,0.403068340306834,0.022315202231520222,0.0041841004184100415,0.0599721059972106,0.06555090655509066,0.02789400278940028,0.18131101813110181,0.17433751743375175,0.18270571827057183,0.13668061366806136,0.01813110181311018,1985.9707112970711
65,0.13968253968253969,0.09206349206349207,0.009523809523809525,0.031746031746031744,0.3142857142857143,0.06031746031746032,0.02857142857142857,0.6063492063492063,0.015873015873015872,0.0,0.012698412698412698,0.0,0.06666666666666667,0.2698412698412698,0.10793650793650794,0.11746031746031746,0.10476190476190476,0.05396825396825397,1987.2126984126985
66,0.4166666666666667,0.20454545454545456,0.022727272727272728,0.022727272727272728,0.22727272727272727,0.08333333333333333,0.0,0.3787878787878788,0.0,0.0,0.030303030303030304,0.007575757575757576,0.022727272727272728,0.20454545454545456,0.22727272727272727,0.3181818181818182,0.14393939393939395,0.0,1994.75
67,0.40707964601769914,0.22123893805309736,0.07079646017699115,0.061946902654867256,0.46017699115044247,0.07079646017699115,0.0,0.1592920353982301,0.035398230088495575,0.0,0.061946902654867256,0.0,0.04424778761061947,0.07079646017699115,0.10619469026548672,0.19469026548672566,0.061946902654867256,0.0,1994.858407079646
68,0.27184466019417475,0.18446601941747573,0.019417475728155338,0.019417475728155338,0.17475728155339806,0.038834951456310676,0.0,0.5922330097087378,0.009708737864077669,0.0,0.038834951456310676,0.019417475728155338,0.02912621359223301,0.3883495145631068,0.1941747572815534,0.14563106796116504,0.21359223300970873,0.0,1992.1553398058252
69,0.276,0.14,0.012,0.02,0.184,0.168,0.036,0.452,0.0,0.016,0.064,0.016,0.064,0.188,0.16,0.328,0.08,0.0,1992.744
70,0.3700440528634361,0.2753303964757709,0.15859030837004406,0.24008810572687225,0.31497797356828194,0.037444933920704845,0.01762114537444934,0.22466960352422907,0.039647577092511016,0.00881057268722467,0.05726872246696035,0.16079295154185022,0.02643171806167401,0.16519823788546256,0.2621145374449339,0.16740088105726872,0.09691629955947137,0.0,1983.5704845814978
71,0.125,0.11805555555555555,0.0,0.006944444444444444,0.20833333333333334,0.13194444444444445,0.0,0.6527777777777778,0.0,0.05555555555555555,0.0,0.013888888888888888,0.04861111111111111,0.22916666666666666,0.2152777777777778,0.10416666666666667,0.09722222222222222,0.013888888888888888,1986.5347222222222
72,0.29063097514340347,0.12619502868068833,0.0076481835564053535,0.017208413001912046,0.15296367112810708,0.13001912045889102,0.015296367112810707,0.5200764818355641,0.009560229445506692,0.04397705544933078,0.01338432122370937,0.0057361376673040155,0.09369024856596558,0.1338432122370937,0.09751434034416825,0.30975143403441685,0.1089866156787763,0.03824091778202677,1986.076481835564
73,0.14227642276422764,0.04878048780487805,0.028455284552845527,0.024390243902439025,0.22764227642276422,0.12601626016260162,0.024390243902439025,0.508130081300813,0.0,0.04065040650406504,0.028455284552845527,0.016260162601626018,0.04065040650406504,0.17479674796747968,0.2032520325203252,0.23170731707317074,0.0975609756097561,0.0,1985.0081300813008
74,0.176056338028169,0.04225352112676056,0.0,0.02112676056338028,0.14084507042253522,0.1056338028169014,0.02112676056338028,0.5915492957746479,0.0,0.028169014084507043,0.07042253521126761,0.0,0.15492957746478872,0.18309859154929578,0.09859154929577464,0.3028169014084507,0.1056338028169014,0.0,1996.5704225352113
75,0.2471042471042471,0.14671814671814673,0.07335907335907337,0.0888030888030888,0.42857142857142855,0.07722007722007722,0.0,0.28957528957528955,0.04633204633204633,0.0,0.019305019305019305,0.015444015444015444,0.023166023166023165,0.1274131274131274,0.10424710424710425,0.22393822393822393,0.07335907335907337,0.0,1993.6911196911196
76,0.11301369863013698,0.05136986301369863,0.0,0.0,0.14383561643835616,0.16095890410958905,0.0136986301369863,0.6027397260273972,0.0,0.0136986301369863,0.03767123287671233,0.00684931506849315,0.1095890410958904,0.2363013698630137,0.21575342465753425,0.2191780821917808,0.07534246575342465,0.0136986301369863,1989.3150684931506
77,0.35384615384615387,0.23846153846153847,0.019230769230769232,0.04230769230769231,0.23461538461538461,0.05,0.0,0.4153846153846154,0.0,0.038461538461538464,0.03461538461538462,0.038461538461538464,0.04230769230769231,0.18076923076923077,0.23461538461538461,0.18846153846153846,0.19230769230769232,0.007692307692307693,1981.3192307692307
78,0.11267605633802817,0.056338028169014086,0.0,0.0,0.5774647887323944,0.014084507042253521,0.028169014084507043,0.3380281690140845,0.056338028169014086,0.0,0.056338028169014086,0.056338028169014086,0.014084507042253521,0.2535211267605634,0.15492957746478872,0.11267605633802817,0.0,0.0,1996.5211267605634
79,0.09090909090909091,0.05,0.01818181818181818,0.01818181818181818,0.2409090909090909,0.03636363636363636,0.045454545454545456,0.7,0.0,0.0,0.013636363636363636,0.01818181818181818,0.045454545454545456,0.2681818181818182,0.09545454545454546,0.10909090909090909,0.10454545454545454,0.0,1995.9045454545455
80,0.10091743119266056,0.027522935779816515,0.0,0.027522935779816515,0.1926605504587156,0.07339449541284404,0.0,0.6605504587155964,0.027522935779816515,0.0,0.07339449541284404,0.0,0.009174311926605505,0.26605504587155965,0.06422018348623854,0.1743119266055046,0.13761467889908258,0.0,1986.1743119266055
81,0.17801047120418848,0.06806282722513089,0.06806282722513089,0.07853403141361257,0.3612565445026178,0.04712041884816754,0.0,0.4397905759162304,0.010471204188481676,0.0,0.03664921465968586,0.06806282722513089,0.031413612565445025,0.17801047120418848,0.06282722513089005,0.24083769633507854,0.06282722513089005,0.0,1994.0575916230366
82,0.17248062015503876,0.1434108527131783,0.0872093023255814,0.13178294573643412,0.312015503875969,0.06201550387596899,0.001937984496124031,0.3682170542635659,0.01744186046511628,0.023255813953488372,0.03488372093023256,0.06395348837209303,0.06782945736434108,0.21511627906976744,0.08914728682170543,0.1569767441860465,0.12596899224806202,0.03294573643410853,1982.1356589147288
83,0.32264150943396225,0.2,0.03018867924528302,0.17358490566037735,0.44528301886792454,0.026415094339622643,0.0,0.269811320754717,0.033962264150943396,0.0,0.018867924528301886,0.03018867924528302,0.04339622641509434,0.22641509433962265,0.09433962264150944,0.2320754716981132,0.07547169811320754,0.01509433962264151,1992.3358490566038
84,0.24427480916030533,0.10305343511450382,0.04198473282442748,0.08396946564885496,0.31679389312977096,0.0916030534351145,0.0,0.4122137404580153,0.007633587786259542,0.011450381679389313,0.0,0.05343511450381679,0.03435114503816794,0.22137404580152673,0.06870229007633588,0.32061068702290074,0.13358778625954199,0.011450381679389313,1992.8053435114505
85,0.15407262021589793,0.10206084396467124,0.03532875368007851,0.07948969578017664,0.30225711481844947,0.04121687929342493,0.0068694798822374874,0.5299313052011776,0.0068694798822374874,0.019627085377821395,0.015701668302257114,0.08930323846908735,0.04808635917566242,0.19234543670264967,0.09322865554465162,0.09421000981354269,0.12168792934249265,0.02649656526005888,1981.2728164867517
86,0.14814814814814814,0.037037037037037035,0.0,0.08641975308641975,0.2839506172839506,0.04938271604938271,0.0,0.3950617283950617,0.0,0.0,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.25925925925925924,0.12345679012345678,0.18518518518518517,0.16049382716049382,0.0,1996.8148148148148
87,0.36875,0.17125,0.0,0.03625,0.50875,0.08125,0.00875,0.2525,0.0175,0.01,0.015,0.04,0.01125,0.20625,0.15875,0.15,0.10125,0.04625,1987.81375
88,0.1927710843373494,0.0,0.0,0.10843373493975904,0.3373493975903614,0.0963855421686747,0.0,0.5903614457831325,0.04819277108433735,0.03614457831325301,0.0,0.03614457831325301,0.03614457831325301,0.3132530120481928,0.0,0.24096385542168675,0.1686746987951807,0.0,1997.0602409638554
89,0.16938110749185667,0.12052117263843648,0.029315960912052116,0.03257328990228013,0.46905537459283386,0.048859934853420196,0.016286644951140065,0.511400651465798,0.0,0.0,0.0,0.009771986970684038,0.009771986970684038,0.4788273615635179,0.11074918566775244,0.04560260586319218,0.06188925081433225,0.0,1992.371335504886
